review,stars,address,name
"Seasons 52 is an off-shoot of The Capital Grille chain, which is probably one of the best chains in US. Seasons 52 is focused on the seasonal cooking (menu changes 4 times a year). Also the menu lists all the calories in every dish, so you can be really in control. I also have to commend the wine list - it has a lot of excellent choices at a reasonable prices, with many wines been unique and different. Particularly, we had the Chilean wine called Coyam ($70) which was spectacular. All the food was excellent - chipotle-spiced chicken skewers, lobster flat bread, grilled seabass - all very well made and tasty. Very nice and friendly service. Highly recommended.",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
The tiny shots of dessert were amazing. I got the chocolate smores one. The tomato mozzarella flatbread was very tasty though a bit pricey for 10 bucks.,4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"My boss, co-worker and I stopped in for lunch on a Wednesday. They seated us in the booth and we had a lovely server named Jessica. She was quick to explain their always changing seasonal menu. We started with a flatbread as an appetizer at Jessica's recommendation. It was GREAT! The agave ginger sodas were yummy and refreshing. I did the veggie tacos as my main course. It was good but definitely could have used better sauces to make the flavor pop. Definitely a good spot for a nice business lunch!",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
First time here and really enjoyed it. The atmosphere was great esp with a live piano player/singer. It was definitely more upscale than I originally thought it would be. Be prepared that it is a bit pricey but we enjoyed our food. I got the filet mignon and my fiancee the roasted lamb. We did also get the dessert too. It is a pretty smart how they get customers to buy dessert. They have small dessert cups that They sell them at $3 a pop. All the different flavors are premade and presented to you at once. Pretty smart since more folks are likely to buy if only for $3  a person and immediately ready to eat. I triedd the pumpkin spice one and my fiancee the pecan pie one- both are delish!!,5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
Had dinner at the bar. Our bartender was great and she was able to give us good recommendations as to wine. She also provided great service.  The artichokes and tuna tartar are fantastic as well as the steak for main entree.  Already thinking about the next time I can get there.,5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Great ambiance, terrific service and delicious food! The flat bread appetizers were fantastic. New Old Fashioned cocktail was amazing. Chilean sea bass was terrific. Wine was excellent. 'nough said. Over and out.",5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
What a pleasant surprise! Perfectly cooked food fantastic service from Anthony along with great ambiance!! Defiantly high on my list of places to visit again!!  Well done!!,5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"Seasons 52 is a fantastic new addition to the Edison area! First off, I love the look of the place. It's got a sort of home-y, but also sleek, and stylish, feel to it. The wood and stone design, along with the fireplaces and the like, give it somewhat of a den vibe that's really chill. That, paired with the slightly dimmed lighting and down-tempo light music create a relaxed, intimate atmosphere. The food is pretty great too, and definitely above-average for a restaurant chain. The cuisine is your standard American fare - think sandwiches, burgers, soups, salads, etc. - but I like their healthy, natural approach. For example, I very much enjoyed the vegetarian tasting, with its quinoa salad and the tofu with mango chutney. The pesto chicken sandwich also tasted exceptionally fresh. The portions are also very manageable, which is a huge plus as someone who's often turned off by restaurants' overwhelming entrees. It allows you to sample around and try a lot of different things, and (since everything on the menu seems to be a winner) I encourage you to do just that. To close out the experience, Seasons 52 features what it calls a ""live dessert menu,"" where they bring an assortment of desserts in shot glass sized portions, and you make your selections straight from the rack. It's a great concept, since you get the chance to dabble around and try several different desserts in as close to a ""healthy"" fashion as cheesecakes and chocolate baked goods can really be. Kudos. According to our waiter, Seasons 52 makes it a point to rotate their menu seasonally. I'll certainly be back in a few months to check out the spring menu. Seasons 52 may be a chain, but the atmosphere and food are definitely worth it. An A-list destination in my book, for sure.",4.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
Food is great! Service was excellent! I traveled 50 minutes to have dinner with my family and will consider bringing friends from my area next time! No complaints!,5.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
"3.5 Very classy looking place.  Piano player singing in the bar is a very nice added touch and can be heard throughout the restaurant.  Our server, Sierra, was very pleasant. The place is kind of pricey especially the drink and wine list.  Some martinis were $14.  I thought I was in Edison, not Manhattan.  The price points on the wines I was familiar with also seemed high.  The mains are also on the expensive side and not particularly filling.  Note that each is advertised as being under 495 calories.  Nice presentation though for the most part. Our appetizers and desserts were excellent; 2 kinds of hummus, a flatbread with chicken was great, and golden beets with wasabi.  The dessert shooters were delicious; more so the toppings rather than the cake on the bottom but overall totally hit the spot. There was an issue with my sister's salmon and it had to be sent back twice.  They did do the right thing and comped us for that as well as dessert. I had an Ahi Tuna Salad as my main and I enjoyed it..just wished there was more of it.  My wife had lamb chops and enjoyed them but said her Caesar Salad was so-so. My brother-in-law enjoyed his chicken dish although that presentation was rather plain. Overall, it was a very good experience and a nice addition to the area around the Menlo Park Mall.  In the future, I'd be more inclined to go there for just appetizers and dessert, or maybe to just hang at the bar and listen to the piano player as the dinner course really didn't blow me away.",3.0,"217 Lafayette Ave, Edison, NJ 08837",Seasons 52
